id,league,team,player_name,weekly_gbp,annual_gbp,weekly_eur,annual_eur,age,position_raw,nationality,source_url
34711,Championship,Sheffield Wednesday,Bruno Fernandes,540,28080,637.2,33134.4,19,ST,Portugal,/football/championship/sheffield-wednesday/
34712,Championship,Sheffield Wednesday,Cole McGhee,530,27560,625.4,32520.8,19,D C,England,/football/championship/sheffield-wednesday/
34713,Championship,Sheffield Wednesday,Mackenzie Maltby,530,27560,625.4,32520.8,20,D C,England,/football/championship/sheffield-wednesday/
34714,Championship,Sheffield Wednesday,Devlan Moses,520,27040,613.6,31907.2,19,ST,England,/football/championship/sheffield-wednesday/
34715,Championship,Sheffield Wednesday,Denny Oliver,520,27040,613.6,31907.2,18,DM,England,/football/championship/sheffield-wednesday/
34716,Championship,Sheffield Wednesday,Ernie Weaver,510,26520,601.8,31293.6,18,D C,England,/football/championship/sheffield-wednesday/
34717,Championship,Sheffield Wednesday,Junior Kamwa,510,26520,601.8,31293.6,19,AM RL,England,/football/championship/sheffield-wednesday/
34718,Championship,Sheffield Wednesday,Harry Evers,480,24960,566.4,29452.8,18,"D LC, M L",England,/football/championship/sheffield-wednesday/
34719,Championship,Sheffield Wednesday,Jarvis Thornton,460,23920,542.8,28225.6,19,DM,England,/football/championship/sheffield-wednesday/
34720,Championship,Sheffield Wednesday,Jack Phillips,460,23920,542.8,28225.6,19,GK,England,/football/championship/sheffield-wednesday/
34721,Championship,Sheffield Wednesday,Killian Barrett,450,23400,531.0,27612.0,21,GK,Ireland,/football/championship/sheffield-wednesday/
34722,Championship,Sheffield Wednesday,Aodhan Sopala,400,20800,472.0,24544.0,17,M C,Canada,/football/championship/sheffield-wednesday/
34723,Championship,Sheffield Wednesday,Reece Johnson,380,19760,448.4,23316.8,19,D LC,England,/football/championship/sheffield-wednesday/
34724,Championship,Sheffield Wednesday,Charlie Hobbs,380,19760,448.4,23316.8,16,GK,England,/football/championship/sheffield-wednesday/
34725,Championship,Sheffield Wednesday,Charlie Robinson,380,19760,448.4,23316.8,16,ST,England,/football/championship/sheffield-wednesday/
34726,Championship,Sheffield Wednesday,Daniel da Costa,370,19240,436.6,22703.2,16,"AM RL, ST",Portugal,/football/championship/sheffield-wednesday/
34727,Championship,Sheffield Wednesday,Dennis Kohn,370,19240,436.6,22703.2,16,AM C,England,/football/championship/sheffield-wednesday/
34728,Championship,Sheffield Wednesday,Harry Chadbourne,330,17160,389.4,20248.8,16,M C,England,/football/championship/sheffield-wednesday/
34729,Championship,Sheffield Wednesday,Jack Barraclough Faulkner,310,16120,365.8,19021.6,16,D C,England,/football/championship/sheffield-wednesday/
34730,Championship,Sheffield Wednesday,Jacob Jessop,310,16120,365.8,19021.6,17,WB L,England,/football/championship/sheffield-wednesday/
34731,Championship,Sheffield Wednesday,Jamie Darley,310,16120,365.8,19021.6,16,D RL,England,/football/championship/sheffield-wednesday/
34732,Championship,Sheffield Wednesday,James Kay,310,16120,365.8,19021.6,16,"D RC, DM, M RC",England,/football/championship/sheffield-wednesday/
34733,Championship,Sheffield Wednesday,Kailen Hatfield,300,15600,354.0,18408.0,17,D C,England,/football/championship/sheffield-wednesday/
34734,Championship,Sheffield Wednesday,Kleven De Oliveira,300,15600,354.0,18408.0,16,"AM RLC, F C",England,/football/championship/sheffield-wednesday/
34735,Championship,Sheffield Wednesday,Liam Clayton,290,15080,342.2,17794.4,17,DM,England,/football/championship/sheffield-wednesday/
34736,Championship,Sheffield Wednesday,Noah Dixon,270,14040,318.6,16567.2,16,WB L,England,/football/championship/sheffield-wednesday/
34737,Championship,Sheffield Wednesday,Oliver Bramhall,260,13520,306.8,15953.6,16,GK,England,/football/championship/sheffield-wednesday/
34738,Championship,Sheffield Wednesday,Perry Ridge,250,13000,295.0,15340.0,16,D C,England,/football/championship/sheffield-wednesday/
34739,Championship,Sheffield Wednesday,Roman Cawley,230,11960,271.4,14112.8,16,DM,England,/football/championship/sheffield-wednesday/
34740,Championship,Sheffield Wednesday,Reuben Selby,230,11960,271.4,14112.8,16,D/WB R,England,/football/championship/sheffield-wednesday/
34741,Championship,Sheffield Wednesday,Thomas Streets,210,10920,247.8,12885.6,16,GK,England,/football/championship/sheffield-wednesday/
34742,Championship,Sheffield Wednesday,Will Grainger,180,9360,212.4,11044.8,16,ST,Wales,/football/championship/sheffield-wednesday/
34743,Championship,Sheffield Wednesday,Yisa Alao,160,8320,188.8,9817.6,16,D L,England,/football/championship/sheffield-wednesday/
34744,Championship,Southampton,Adam Armstrong,33000,1716000,38940.0,2024880.0,28,"AM R, ST",England,/football/championship/southampton-f.c./
34745,Championship,Southampton,Flynn Downes,32000,1664000,37760.0,1963520.0,26,DM,England,/football/championship/southampton-f.c./
34746,Championship,Southampton,Finn Azaz,32000,1664000,37760.0,1963520.0,24,AM LC,Ireland,/football/championship/southampton-f.c./
34747,Championship,Southampton,Damion Downs,32000,1664000,37760.0,1963520.0,20,"AM RL, ST",U.S.A.,/football/championship/southampton-f.c./
34748,Championship,Southampton,Léo Scienza,30000,1560000,35400.0,1840800.0,26,AM RLC,Brazil,/football/championship/southampton-f.c./
34749,Championship,Southampton,Jack Stephens,30000,1560000,35400.0,1840800.0,31,D C,England,/football/championship/southampton-f.c./
34750,Championship,Southampton,Joe Aribo,30000,1560000,35400.0,1840800.0,28,AM C,Nigeria,/football/championship/southampton-f.c./
34751,Championship,Southampton,Mads Roerslev,29000,1508000,34220.0,1779440.0,26,D/WB R,Denmark,/football/championship/southampton-f.c./
34752,Championship,Southampton,Taylor Harwood-Bellis,27000,1404000,31860.0,1656720.0,23,D C,England,/football/championship/southampton-f.c./
34753,Championship,Southampton,Caspar Jander,27000,1404000,31860.0,1656720.0,22,DM,Germany,/football/championship/southampton-f.c./
34754,Championship,Southampton,Alex McCarthy,27000,1404000,31860.0,1656720.0,35,GK,England,/football/championship/southampton-f.c./
34755,Championship,Southampton,Cameron Archer,26000,1352000,30680.0,1595360.0,23,ST,England,/football/championship/southampton-f.c./
34756,Championship,Southampton,Gavin Bazunu,25000,1300000,29500.0,1534000.0,23,GK,Ireland,/football/championship/southampton-f.c./
34757,Championship,Southampton,Ryan Fraser,22000,1144000,25960.0,1349920.0,31,AM RL,Scotland,/football/championship/southampton-f.c./
34758,Championship,Southampton,Ryan Manning,22000,1144000,25960.0,1349920.0,29,D/WB L,Ireland,/football/championship/southampton-f.c./
34759,Championship,Southampton,Ross Stewart,22000,1144000,25960.0,1349920.0,28,ST,Scotland,/football/championship/southampton-f.c./
34760,Championship,Southampton,Tom Fellows,21000,1092000,24780.0,1288560.0,21,AM RL,England,/football/championship/southampton-f.c./
34761,Championship,Southampton,Elias Jelert,21000,1092000,24780.0,1288560.0,22,D/WB RL,Denmark,/football/championship/southampton-f.c./
34762,Championship,Southampton,Joshua Quarshie,21000,1092000,24780.0,1288560.0,20,D C,Germany,/football/championship/southampton-f.c./
34763,Championship,Southampton,Nathan Wood,20000,1040000,23600.0,1227200.0,23,D C,England,/football/championship/southampton-f.c./
34764,Championship,Southampton,Shea Charles,19000,988000,22420.0,1165840.0,21,"D C, DM",N.Ireland,/football/championship/southampton-f.c./
34765,Championship,Southampton,Ronnie Edwards,19000,988000,22420.0,1165840.0,22,D C,England,/football/championship/southampton-f.c./
34766,Championship,Southampton,Samuel Edozie,19000,988000,22420.0,1165840.0,22,AM L,England,/football/championship/southampton-f.c./
34767,Championship,Southampton,Kuryu Matsuki,18000,936000,21240.0,1104480.0,22,AM C,Japan,/football/championship/southampton-f.c./
34768,Championship,Southampton,Welington,17000,884000,20060.0,1043120.0,24,D/WB L,Brazil,/football/championship/southampton-f.c./
34769,Championship,Southampton,George Long,8200,426400,9676.0,503152.0,31,GK,England,/football/championship/southampton-f.c./
34770,Championship,Southampton,Jay Robinson,8100,421200,9558.0,497016.0,18,AM L,England,/football/championship/southampton-f.c./
34771,Championship,Southampton,Baylee Dipepa,3500,182000,4130.0,214760.0,18,ST,England,/football/championship/southampton-f.c./
34772,Championship,Southampton,Dylan Moody,3400,176800,4012.0,208624.0,17,GK,England,/football/championship/southampton-f.c./
34773,Championship,Southampton,Cam Bragg,3400,176800,4012.0,208624.0,20,DM,Scotland,/football/championship/southampton-f.c./
34774,Championship,Southampton,Zach Awe,3000,156000,3540.0,184080.0,21,D C,England,/football/championship/southampton-f.c./
34775,Championship,Southampton,Ben Reeves,1500,78000,1770.0,92040.0,33,AM LC,N.Ireland,/football/championship/southampton-f.c./
34776,Championship,Southampton,Barnaby Williams,1500,78000,1770.0,92040.0,18,M C,England,/football/championship/southampton-f.c./
34777,Championship,Southampton,Brandon Charles,1500,78000,1770.0,92040.0,19,AM C,England,/football/championship/southampton-f.c./
34778,Championship,Southampton,Hugo Fisher,1200,62400,1416.0,73632.0,20,GK,Slovakia,/football/championship/southampton-f.c./
34779,Championship,Southampton,Joe O'Brien-Whitmarsh,1100,57200,1298.0,67496.0,20,AM C,Ireland,/football/championship/southampton-f.c./
34780,Championship,Southampton,Jayden Moore,1100,57200,1298.0,67496.0,18,D C,England,/football/championship/southampton-f.c./
34781,Championship,Southampton,Khiani Shombe,1000,52000,1180.0,61360.0,19,GK,England,/football/championship/southampton-f.c./
34782,Championship,Southampton,Nick Oyekunle,900,46800,1062.0,55224.0,18,ST,England,/football/championship/southampton-f.c./
34783,Championship,Southampton,Nathanael Boot,900,46800,1062.0,55224.0,19,D C,England,/football/championship/southampton-f.c./
34784,Championship,Southampton,Romeo Akachukwu,700,36400,826.0,42952.0,18,AM C,Ireland,/football/championship/southampton-f.c./
34785,Championship,Southampton,Samuel Tabares,600,31200,708.0,36816.0,18,D RC,England,/football/championship/southampton-f.c./
34786,Championship,Southampton,Abdulhalim Okonola,600,31200,708.0,36816.0,18,D C,England,/football/championship/southampton-f.c./
34787,Championship,Southampton,Aston Daley,600,31200,708.0,36816.0,18,M C,England,/football/championship/southampton-f.c./
34788,Championship,Southampton,Harry Gathercole,530,27560,625.4,32520.8,17,AM C,England,/football/championship/southampton-f.c./
34789,Championship,Southampton,Harry Rodda,530,27560,625.4,32520.8,17,"D R, M C",England,/football/championship/southampton-f.c./
34790,Championship,Southampton,Josh Jeffries,510,26520,601.8,31293.6,19,GK,England,/football/championship/southampton-f.c./
34791,Championship,Southampton,Korban McMullan,500,26000,590.0,30680.0,17,AM C,England,/football/championship/southampton-f.c./
34792,Championship,Southampton,Moses Sesay,480,24960,566.4,29452.8,18,DM,England,/football/championship/southampton-f.c./
34793,Championship,Southampton,Max Fry,480,24960,566.4,29452.8,18,D LC,England,/football/championship/southampton-f.c./
34794,Championship,Southampton,Rory Whittaker,430,22360,507.4,26384.8,17,D R,Scotland,/football/championship/southampton-f.c./
34795,Championship,Southampton,Sutura Kakay,420,21840,495.6,25771.2,18,M C,England,/football/championship/southampton-f.c./
34796,Championship,Southampton,Sufianu Sillah Dibaga,420,21840,495.6,25771.2,18,AM L,Spain,/football/championship/southampton-f.c./
34797,Championship,Southampton,Tommy Dobson-Ventura,410,21320,483.8,25157.6,18,D C,England,/football/championship/southampton-f.c./
34798,Championship,Southampton,Thierry Rohart-Brown,410,21320,483.8,25157.6,17,AM C,England,/football/championship/southampton-f.c./
34799,Championship,Southampton,Will Merry,400,20800,472.0,24544.0,19,"AM RL, ST",England,/football/championship/southampton-f.c./
34800,Championship,Southampton,Broghan Sewell,390,20280,460.2,23930.4,16,D C,N.Ireland,/football/championship/southampton-f.c./
34801,Championship,Southampton,Will Armitage,380,19760,448.4,23316.8,20,D C,England,/football/championship/southampton-f.c./
34802,Championship,Southampton,Calum Anderson,380,19760,448.4,23316.8,16,D C,N.Ireland,/football/championship/southampton-f.c./
34803,Championship,Southampton,Cale Richardson,380,19760,448.4,23316.8,16,GK,England,/football/championship/southampton-f.c./
34804,Championship,Southampton,Davon Gbajumo,370,19240,436.6,22703.2,17,D/WB L,England,/football/championship/southampton-f.c./
34805,Championship,Southampton,Fabio Sainsbury,350,18200,413.0,21476.0,16,DM,England,/football/championship/southampton-f.c./
34806,Championship,Southampton,Hansel Adjei-Afriyie,330,17160,389.4,20248.8,17,D R,England,/football/championship/southampton-f.c./
34807,Championship,Southampton,Jake Vallance,310,16120,365.8,19021.6,16,D C,England,/football/championship/southampton-f.c./
34808,Championship,Southampton,Joaquin Borekull Urrutia,310,16120,365.8,19021.6,16,ST,England,/football/championship/southampton-f.c./
34809,Championship,Southampton,Junior Kuzanga,310,16120,365.8,19021.6,16,AM R,England,/football/championship/southampton-f.c./
34810,Championship,Southampton,Klevi Bariami,300,15600,354.0,18408.0,16,AM L,England,/football/championship/southampton-f.c./
34811,Championship,Southampton,Leo Umeh,290,15080,342.2,17794.4,17,AM RL,England,/football/championship/southampton-f.c./
34812,Championship,Southampton,Luke Hawe,290,15080,342.2,17794.4,16,ST,N.Ireland,/football/championship/southampton-f.c./
34813,Championship,Southampton,Lewis Day,290,15080,342.2,17794.4,16,D C,England,/football/championship/southampton-f.c./
34814,Championship,Southampton,Oli Newman,260,13520,306.8,15953.6,17,AM RL,Wales,/football/championship/southampton-f.c./
34815,Championship,Southampton,Oscar Abbotson,260,13520,306.8,15953.6,16,GK,Wales,/football/championship/southampton-f.c./
34816,Championship,Southampton,Tino Goremusandu,210,10920,247.8,12885.6,17,D C,England,/football/championship/southampton-f.c./
34817,Championship,Southampton,Wyatt Comley,180,9360,212.4,11044.8,16,M C,England,/football/championship/southampton-f.c./
34818,Championship,Southampton,Walter Nutter,180,9360,212.4,11044.8,16,M C,England,/football/championship/southampton-f.c./
34819,Championship,Stoke City,Ben Pearson,28000,1456000,33040.0,1718080.0,30,DM,England,/football/championship/stoke-city/
34820,Championship,Stoke City,Aaron Cresswell,23000,1196000,27140.0,1411280.0,35,D LC,England,/football/championship/stoke-city/
34821,Championship,Stoke City,Ashley Phillips,23000,1196000,27140.0,1411280.0,20,D C,England,/football/championship/stoke-city/
34822,Championship,Stoke City,Bae Jun-Ho,20000,1040000,23600.0,1227200.0,21,"WB RL, AM C",South Korea,/football/championship/stoke-city/
34823,Championship,Stoke City,Maksym Talovierov,17000,884000,20060.0,1043120.0,25,D C,Ukraine,/football/championship/stoke-city/
34824,Championship,Stoke City,Bosun Lawal,16000,832000,18880.0,981760.0,22,"D C, DM",Ireland,/football/championship/stoke-city/
34825,Championship,Stoke City,Lewis Baker,15000,780000,17700.0,920400.0,30,DM,England,/football/championship/stoke-city/
34826,Championship,Stoke City,Ben Gibson,15000,780000,17700.0,920400.0,32,D C,England,/football/championship/stoke-city/
34827,Championship,Stoke City,Ben Wilmot,13000,676000,15340.0,797680.0,25,D C,England,/football/championship/stoke-city/
34828,Championship,Stoke City,Sam Gallagher,13000,676000,15340.0,797680.0,29,"AM RL, ST",England,/football/championship/stoke-city/
34829,Championship,Stoke City,Viktor Johansson,12000,624000,14160.0,736320.0,26,GK,Sweden,/football/championship/stoke-city/
34830,Championship,Stoke City,Divin Mubama,12000,624000,14160.0,736320.0,20,ST,England,/football/championship/stoke-city/
