id,player_id,title,total_count,season,club_id,club_name,competition
118383,342046,U21 Premier League champion,,15/16,9251.0,Manchester United U21,
118628,345437,Polish Super Cup winner,,16/17,238.0,Lech Poznan,
118384,342046,U21 Premier League champion,,14/15,9251.0,Manchester United U21,
118385,342048,Premier League Cup-Winner,,15/16,9267.0,West Ham United U21,
118386,342063,Swiss cup winner,,20/21,434.0,FC Luzern,
118387,342050,UEFA Youth League Winner,,15/16,41573.0,Chelsea FC UEFA U19,
118388,342050,English FA Youth Cup winner,,15/16,6918.0,Chelsea FC U18,
118389,342050,English Youth League winner (U18),,16/17,6918.0,Chelsea FC U18,
118390,342129,Norwegian champion,,2024,501.0,FK Bodø/Glimt,
118391,342129,Norwegian cup winner,,2026,501.0,FK Bodø/Glimt,
118392,342152,German third tier champion,,24/25,10.0,Arminia Bielefeld,
118393,342209,French champion,,16/17,162.0,AS Monaco,
118394,342227,Top goal scorer,,22/23,,,dieci Challenge League
118395,342227,Swiss champion,,25/26,938.0,FC Thun,
118396,342227,Belgian Second League Champion,,20/21,3948.0,Union Saint-Gilloise,
118397,342385,World Cup winner,,2022,3437.0,Argentina,
118398,342385,Copa América winner,,23/24,3437.0,Argentina,
118399,342385,Copa América winner,,20/21,3437.0,Argentina,
118400,342385,Spanish cup winner,,21/22,150.0,Real Betis Balompié,
118401,342385,Mexican Champion Apertura,,18/19,3631.0,CF América,
118402,342385,Mexican Cup winner Clausura,,18/19,3631.0,CF América,
118403,342385,Copa Sudamericana winner,,13/14,209.0,CA River Plate,
118404,342385,Copa Libertadores winner,,14/15,209.0,CA River Plate,
118405,342385,CONMEBOL-UEFA Cup of Champions winner,,21/22,3437.0,Argentina,
118406,342229,Golden Boy,,2017,,,
118407,342229,Golden Boot winner (Europe),,24/25,418.0,Real Madrid,
118408,342229,Footballer of the Year,,2022,583.0,Paris Saint-Germain,
118409,342229,Footballer of the Year,,2019,583.0,Paris Saint-Germain,
118410,342229,Footballer of the Year,,2018,3377.0,France,
118411,342229,Top goal scorer,,25/26,,,World Cup
118412,342229,Top goal scorer,,25/26,,,UEFA Champions League
118413,342229,Top goal scorer,,25/26,,,LaLiga
118414,342229,Top goal scorer,,24/25,,,LaLiga
118415,342229,Top goal scorer,,23/24,,,UEFA Champions League
118416,342229,Top goal scorer,,23/24,,,Coupe de France
118417,342229,Top goal scorer,,23/24,,,Ligue 1
118418,342229,Top goal scorer,,22/23,,,Ligue 1
118419,342229,Top goal scorer,,21/22,,,World Cup
118420,342229,Top goal scorer,,21/22,,,Coupe de France
118421,342229,Top goal scorer,,21/22,,,Ligue 1
118422,342229,Top goal scorer,,20/21,,,UEFA Nations League Finals
118423,342229,Top goal scorer,,20/21,,,Coupe de France
118424,342229,Top goal scorer,,20/21,,,Ligue 1
118425,342229,Top goal scorer,,19/20,,,Ligue 1
118426,342229,Top goal scorer,,18/19,,,Ligue 1
118427,342229,Top goal scorer,,15/16,,,Coupe Gambardella
118428,342229,Player of the Year,,23/24,,,Ligue 1
118429,342229,Player of the Year,,22/23,,,Ligue 1
118430,342229,Player of the Year,,21/22,,,Ligue 1
118431,342229,Player of the Year,,20/21,,,Ligue 1
118432,342229,Player of the Year,,18/19,,,Ligue 1
118433,342229,TM-Player of the season,,2024,,,
118434,342229,TM-Player of the season,,2023,,,
118435,342229,TM-Player of the season,,2022,,,
118436,342229,TM-Player of the season,,2020,,,
118437,342229,TM-Player of the season,,2019,,,
118438,342229,World Cup winner,,2018,3377.0,France,
118439,342229,French champion,,23/24,583.0,Paris Saint-Germain,
118440,342229,French champion,,22/23,583.0,Paris Saint-Germain,
118441,342229,French champion,,21/22,583.0,Paris Saint-Germain,
118442,342229,French champion,,19/20,583.0,Paris Saint-Germain,
118443,342229,French champion,,18/19,583.0,Paris Saint-Germain,
118444,342229,French champion,,17/18,583.0,Paris Saint-Germain,
118445,342229,French champion,,16/17,162.0,AS Monaco,
118446,342229,Uefa Supercup winner,,24/25,418.0,Real Madrid,
118447,342229,FIFA Intercontinental Cup Winner,,24/25,418.0,Real Madrid,
118448,342229,Winner UEFA Nations League,,2021,3377.0,France,
118449,342229,French cup winner,,23/24,583.0,Paris Saint-Germain,
118450,342229,French cup winner,,20/21,583.0,Paris Saint-Germain,
118451,342229,French cup winner,,19/20,583.0,Paris Saint-Germain,
118452,342229,French cup winner,,17/18,583.0,Paris Saint-Germain,
118453,342229,French league cup winner,,19/20,583.0,Paris Saint-Germain,
118454,342229,French league cup winner,,17/18,583.0,Paris Saint-Germain,
118455,342229,European Under-19 champion,,2016,23101.0,France U19,
118456,342229,French Super Cup winner,,23/24,583.0,Paris Saint-Germain,
118457,342229,French Super Cup winner,,20/21,583.0,Paris Saint-Germain,
118458,342229,French Super Cup winner,,19/20,583.0,Paris Saint-Germain,
118459,342229,French Youth Cup winner,,15/16,9669.0,AS Monaco U19,
118460,342389,Top goal scorer,,17/18,,,NordicBet LIGA
118461,342389,Top goal scorer,,16/17,,,U19 Boys League
118462,342389,Danish champion,,19/20,865.0,FC Midtjylland,
118463,342389,Danish Cup Winner,,21/22,865.0,FC Midtjylland,
118464,342389,Danish Youth Champion,,2017,14349.0,Esbjerg fB U19,
118465,342405,Swedish champion,,2017,496.0,Malmö FF,
118466,342405,Swedish champion,,2016,496.0,Malmö FF,
118467,342877,Polish Super Cup winner,,24/25,2300.0,Jagiellonia Bialystok,
118468,342967,Portuguese league cup winner,,24/25,294.0,SL Benfica,
118469,342967,German second tier champion,,22/23,2036.0,1.FC Heidenheim 1846,
118470,342967,German Under-19 Bundesliga champion,,16/17,1464.0,Borussia Dortmund U19,
118471,342967,German Under-17 Bundesliga champion,,14/15,21055.0,Borussia Dortmund U17,
118472,342967,Torneio Internacional Algarve U17,,2016,17662.0,Germany U17,
118473,343052,Africa Cup winner,,2024,3591.0,Ivory Coast,
118474,343052,English FA Cup winner,,2020,11.0,Arsenal FC,
118475,343052,English Super Cup winner,,20/21,11.0,Arsenal FC,
118476,343064,Norwegian champion,,2022,687.0,Molde FK,
118477,343064,Norwegian cup winner,,2023,687.0,Molde FK,
118478,343064,Norwegian cup winner,,2021,687.0,Molde FK,
118479,343064,Danish second tier champion,,2020,443.0,Vejle Boldklub,
118480,343153,MLS Cup Champion,,22/23,813.0,Columbus Crew,
118481,343153,Leagues Cup Winner,,2024,813.0,Columbus Crew,
118482,343276,Tunisian Champion,,23/24,3342.0,Esperance Tunis,
118483,343276,Tunisian cup winner,,23/24,4812.0,Stade Tunisien,
118484,343276,Tunisian Super Cup Winner,,2021,9890.0,US Monastir,
118485,343332,German third tier champion,,24/25,10.0,Arminia Bielefeld,
118486,343332,Baden Cup winner,,21/22,85.0,SV Waldhof Mannheim,
118487,343332,Baden Cup winner,,20/21,85.0,SV Waldhof Mannheim,
118488,343332,Westphalia Cup winner,,24/25,10.0,Arminia Bielefeld,
118489,343337,Fritz Walter Golden medalist,,2018,2509.0,Hamburger SV U19,
118490,343337,Top goal scorer,,16/17,,,B-Junioren Bundesliga Nord/Nordost (- 23/24)
118491,343337,German Champion,,19/20,27.0,Bayern Munich,
118492,343337,German cup winner,,19/20,27.0,Bayern Munich,
118493,343337,German third tier champion,,19/20,28.0,FC Bayern Munich II,
118494,343359,CONCACAF Champions League winner,,21/22,9636.0,Seattle Sounders FC,
118495,343359,Leagues Cup Winner,,2025,9636.0,Seattle Sounders FC,
118496,343463,Top goal scorer,,20/21,,,World Cup qualification CONCACAF
118497,343463,Turkish champion,,20/21,114.0,Besiktas JK,
118498,343463,Turkish cup winner,,20/21,114.0,Besiktas JK,
118499,343463,Turkish Super Cup winner,,21/22,114.0,Besiktas JK,
118500,343463,Belgian Super Cup Winner,,22/23,2282.0,Club Brugge KV,
118501,343475,English 2nd tier champion,,20/21,1123.0,Norwich City,
118502,343475,English 2nd tier champion,,18/19,1123.0,Norwich City,
118503,343504,Chilean Super Cup Winner,,25/26,11004.0,Coquimbo Unido,
118504,343504,Viareggio,,15/16,11008.0,Juventus Primavera,
118505,343504,Argentinian champion,,2018,189.0,CA Boca Juniors,
118506,343504,Argentinian champion,,2015,189.0,CA Boca Juniors,
118507,343537,Top goal scorer,,23/24,,,LaLiga
118508,343537,Top goal scorer,,22/23,,,Premier Liga
118509,343537,Top goal scorer,,21/22,,,Premier Liga
118510,343537,Player of the Year,,22/23,,,Premier Liga
118511,343537,Ukrainian third tier champion,,14/15,33179.0,Cherkaskyi Dnipro,
118512,343537,Danish champion,,19/20,865.0,FC Midtjylland,
118513,343537,Danish champion,,17/18,865.0,FC Midtjylland,
118514,343537,Danish Cup Winner,,19/20,5817.0,SönderjyskE,
118515,343537,Danish Cup Winner,,18/19,865.0,FC Midtjylland,
118516,343537,Moldavian cup winner,,15/16,21508.0,Zaria Balti,
118517,343959,Belgian champion,,17/18,2282.0,Club Brugge KV,
118518,343959,German second tier champion,,20/21,80.0,VfL Bochum,
118519,344009,U21 Premier League champion,,18/19,9261.0,Everton FC U23,
118520,344009,U21 Premier League champion,,16/17,9261.0,Everton FC U23,
118521,344009,Premier League Cup-Winner,,18/19,9261.0,Everton FC U23,
118522,344063,Mecklenburg-Western Pomerania Cup winner,,19/20,30.0,FC Hansa Rostock,
118523,344069,European Under-21 champion,,2021,3817.0,Germany U21,
118524,344069,German Regionalliga North Champion,,18/19,143.0,VfL Wolfsburg II,
118525,344107,Irish champion,,18/19,6066.0,Dundalk FC,
118526,344107,Irish champion,,17/18,6066.0,Dundalk FC,
118527,344107,Irish cup winner,,17/18,6066.0,Dundalk FC,
118528,344107,Irish league cup winner,,18/19,6066.0,Dundalk FC,
118529,344107,Irish league cup winner,,16/17,6066.0,Dundalk FC,
118530,344107,Irish league cup winner,,15/16,1189.0,St. Patrick's Athletic,
118531,344107,Irish league cup winner,,14/15,1189.0,St. Patrick's Athletic,
118532,344107,Leinster Senior Cup Champion,,13/14,1189.0,St. Patrick's Athletic,
118533,344107,English 3rd tier champion,,21/22,1071.0,Wigan Athletic,
118534,344151,European Under-17 champion,,2015,10831.0,France U17,
118535,344152,Top goal scorer,,20/21,,,Scottish Premiership
118536,344152,Top goal scorer,,19/20,,,Scottish Premiership
118537,344152,Top goal scorer,,14/15,,,UEFA Under-17 Euro
118538,344152,Player of the Year,,19/20,,,Scottish Premiership
118539,344152,French cup winner,,25/26,826.0,RC Lens,
118540,344152,English Super Cup winner,,25/26,873.0,Crystal Palace,
118541,344152,Scottish champion,,21/22,371.0,Celtic FC,
118542,344152,Scottish champion,,19/20,371.0,Celtic FC,
118543,344152,Scottish champion,,18/19,371.0,Celtic FC,
118544,344152,Scottish champion,,17/18,371.0,Celtic FC,
118545,344152,Scottish cup winner,,19/20,371.0,Celtic FC,
118546,344152,Scottish cup winner,,18/19,371.0,Celtic FC,
118547,344152,Scottish cup winner,,17/18,371.0,Celtic FC,
118548,344152,Scottish league cup winner,,21/22,371.0,Celtic FC,
118549,344152,Scottish league cup winner,,19/20,371.0,Celtic FC,
118550,344152,Scottish league cup winner,,18/19,371.0,Celtic FC,
118551,344152,Scottish league cup winner,,17/18,371.0,Celtic FC,
118552,344152,European Under-17 champion,,2015,10831.0,France U17,
118553,344299,Russian cup winner,,2023,2410.0,CSKA Moscow,
118554,344299,Turkish cup winner,,23/24,114.0,Besiktas JK,
118555,344299,Kazakh champion,,17/18,22220.0,FC Astana,
118556,344381,Footballer of the Year,,2022,23826.0,RB Leipzig,
118557,344381,VDV-Player of the season,,21/22,,,
118558,344381,TM-Player of the season,,2022,,,
118559,344381,Top goal scorer,,22/23,,,Bundesliga
118560,344381,French champion,,18/19,583.0,Paris Saint-Germain,
118561,344381,French champion,,17/18,583.0,Paris Saint-Germain,
118562,344381,French champion,,15/16,583.0,Paris Saint-Germain,
118563,344381,German cup winner,,22/23,23826.0,RB Leipzig,
118564,344381,German cup winner,,21/22,23826.0,RB Leipzig,
118565,344381,Conference League winner,,24/25,631.0,Chelsea FC,
118566,344381,FIFA Club World Cup winner,,2025,631.0,Chelsea FC,
118567,344381,French cup winner,,17/18,583.0,Paris Saint-Germain,
118568,344381,French cup winner,,16/17,583.0,Paris Saint-Germain,
118569,344381,French league cup winner,,17/18,583.0,Paris Saint-Germain,
118570,344381,French league cup winner,,16/17,583.0,Paris Saint-Germain,
118571,344381,French Super Cup winner,,18/19,583.0,Paris Saint-Germain,
118572,344381,French Super Cup winner,,17/18,583.0,Paris Saint-Germain,
118573,344381,French Super Cup winner,,16/17,583.0,Paris Saint-Germain,
118574,344395,Portuguese champion,,17/18,720.0,FC Porto,
118575,344395,Premier League International Cup winner,,17/18,10331.0,FC Porto B,
118576,344395,Champion 2nd League Portugal,,2016,10331.0,FC Porto B,
118577,344457,UEFA Youth League Winner,,17/18,41584.0,FC Barcelona UEFA U19,
118578,344576,French 2nd tier champion,,23/24,290.0,AJ Auxerre,
118579,344576,French 2nd tier champion,,20/21,1095.0,ESTAC Troyes,
118580,344596,FIFA Club World Cup winner,,2022,631.0,Chelsea FC,
118581,344596,French cup winner,,25/26,826.0,RC Lens,
118582,344598,German cup winner,,20/21,16.0,Borussia Dortmund,
118583,344598,German Super Cup winner,,19/20,16.0,Borussia Dortmund,
118584,344600,UEFA Champions League winner,,19/20,27.0,Bayern Munich,
119085,354362,Italian cup winner,,17/18,506.0,Juventus FC,
119086,354362,Italian Super Cup winner,,20/21,506.0,Juventus FC,
119087,354362,Italian Super Cup winner,,18/19,506.0,Juventus FC,
119088,354362,Under-20 South American Championship winner,,2017,22989.0,Uruguay U20,
119089,354362,Argentinian champion,,2017,189.0,CA Boca Juniors,
119090,354362,Argentinian champion,,2015,189.0,CA Boca Juniors,
119091,354362,Argentinian Cup Winner,,14/15,189.0,CA Boca Juniors,
119092,354361,Italian champion,,24/25,6195.0,SSC Napoli,
119093,354361,Italian champion,,22/23,6195.0,SSC Napoli,
119094,354407,Finnish cup winner,,2022,6251.0,Kuopion Palloseura,
119095,354407,Finnish cup winner,,2021,6251.0,Kuopion Palloseura,
119096,354482,Supporters' Shield Winner,,17/18,623.0,New York Red Bulls,
119097,354482,Panamanian Champion Apertura,,13/14,11698.0,San Francisco FC,
119098,354483,Finnish champion,,2019,6251.0,Kuopion Palloseura,
119099,354483,Finnish cup winner,,2021,6251.0,Kuopion Palloseura,
119100,354613,Supporters' Shield Winner,,20/21,626.0,New England Revolution,
119101,354587,Russian cup winner,,2026,232.0,Spartak Moscow,
119102,354587,Greek champion,,2023,2441.0,AEK Athens,
119103,354587,Greek cup winner,,2023,2441.0,AEK Athens,
119104,354667,Leagues Cup Winner,,2024,813.0,Columbus Crew,
119105,354667,Guatemalan Champion,,2020,13047.0,CSD Municipal,
119106,354667,Guatemalan Champion,,2017,13047.0,CSD Municipal,
119107,354724,Copa Sudamericana winner,,22/23,9855.0,LDU Quito,
119108,354724,Ecuadorian champion,,2024,9855.0,LDU Quito,
119109,354724,Ecuadorian champion,,2023,9855.0,LDU Quito,
119110,354724,Ecuadorian champion,,2018,9855.0,LDU Quito,
119111,354724,Campeón Copa Ecuador,,18/19,9855.0,LDU Quito,
119112,354724,Campeón Supercopa Ecuador,,20/21,9855.0,LDU Quito,
119113,354724,Campeón Supercopa Ecuador,,19/20,9855.0,LDU Quito,
119114,354724,Ecuadorian 2nd tier champion,,13/14,6362.0,SD Aucas,
119115,354726,French cup winner,,25/26,826.0,RC Lens,
119116,354763,MLS Cup Champion,,19/20,813.0,Columbus Crew SC,
119117,354763,Supporters' Shield Winner,,17/18,623.0,New York Red Bulls,
119118,354763,USL Championship Champion,,15/16,39815.0,New York Red Bulls II,
119119,354763,Campeones Cup Winner,,20/21,813.0,Columbus Crew,
119120,354737,Supporters' Shield Winner,,17/18,623.0,New York Red Bulls,
119121,354737,Canadian Cup Winner,,2015,6321.0,Vancouver Whitecaps FC,
119122,354792,Gold Cup winner,,2021,3505.0,United States,
119123,354792,Gold Cup winner,,2017,3505.0,United States,
119124,354792,CONCACAF Champions League winner,,21/22,9636.0,Seattle Sounders FC,
119125,354792,MLS Cup Champion,,18/19,9636.0,Seattle Sounders FC,
119126,354792,MLS Cup Champion,,15/16,9636.0,Seattle Sounders FC,
119127,354792,Leagues Cup Winner,,2025,9636.0,Seattle Sounders FC,
119128,355155,Colombian Super Cup winner,,16/17,11648.0,Independiente Santa Fe,
119129,355155,Colombian Super Cup winner,,14/15,11648.0,Independiente Santa Fe,
119130,355155,Copa Sudamericana winner,,14/15,11648.0,Independiente Santa Fe,
118629,345458,Polish U19-Champion,,16/17,14706.0,Legia Warsaw U19,
118630,345458,Polish U19-Champion,,15/16,14706.0,Legia Warsaw U19,
118631,345577,Danish champion,,18/19,190.0,FC Copenhagen,
118632,345577,Danish Cup Winner,,16/17,190.0,FC Copenhagen,
118633,345584,Danish Cup Winner,,19/20,5817.0,SönderjyskE,
118634,345590,Italian cup winner,,24/25,1025.0,Bologna FC 1909,
118635,345590,Danish second tier champion,,2016,369.0,Lyngby Boldklub,
118636,345590,Italian Supercoppa winner (Primavera),,17/18,5380.0,Inter Milan Primavera,
118637,345590,Viareggio,,17/18,5380.0,Inter Milan Primavera,
118638,345591,Danish second tier champion,,2019,1177.0,Silkeborg IF,
118639,345654,Colombian Cup winner,,24/25,8172.0,Atlético Nacional,
118640,345654,Colombian Super Cup winner,,15/16,8172.0,Atlético Nacional,
118641,345654,Copa Libertadores winner,,15/16,8172.0,Atlético Nacional,
118642,345656,Colombian Cup winner,,20/21,8172.0,Atlético Nacional,
118643,345656,Colombian Super Cup winner,,21/22,10503.0,Deportes Tolima,
118644,345700,Norwegian champion,,2025,239.0,Viking FK,
118645,345746,Danish champion,,17/18,865.0,FC Midtjylland,
118646,345746,Danish Cup Winner,,23/24,1177.0,Silkeborg IF,
118647,345746,Danish Youth Champion,,2018,9054.0,FC Midtjylland U19,
118648,345746,Danish Youth Champion,,2016,9054.0,FC Midtjylland U19,
118649,345746,Danish Youth Champion,,2015,9054.0,FC Midtjylland U19,
118650,345780,UEFA Champions League winner,,19/20,27.0,Bayern Munich,
118651,345780,German Champion,,19/20,27.0,Bayern Munich,
118652,345780,German Champion,,18/19,27.0,Bayern Munich,
118653,345780,German Champion,,17/18,27.0,Bayern Munich,
118654,345780,German cup winner,,19/20,27.0,Bayern Munich,
118655,345780,German cup winner,,18/19,27.0,Bayern Munich,
118656,345780,European Under-21 champion,,2021,3817.0,Germany U21,
118657,345780,German Under-17 Bundesliga champion,,16/17,21058.0,FC Bayern Munich U17,
118658,345780,German third tier champion,,19/20,28.0,FC Bayern Munich II,
118659,345780,Premier League International Cup winner,,18/19,28.0,FC Bayern Munich II,
118660,345780,German Regionalliga Bavaria Champion,,18/19,28.0,FC Bayern Munich II,
118661,345903,Ecuadorian champion,,2017,4561.0,CS Emelec,
118662,345903,Ecuadorian champion,,2016,3523.0,Barcelona SC Guayaquil,
118663,345911,Czech champion,,23/24,197.0,AC Sparta Prague,
118664,345911,Czech champion,,22/23,197.0,AC Sparta Prague,
118665,345911,Czech cup winner,,23/24,197.0,AC Sparta Prague,
118666,345911,Czech cup winner,,19/20,197.0,AC Sparta Prague,
118667,346018,English 2nd tier champion,,18/19,1123.0,Norwich City,
118668,346065,Brazilian champion,,2021,330.0,Clube Atlético Mineiro,
118669,346065,Brazilian champion,,2018,1023.0,Sociedade Esportiva Palmeiras,
118670,346065,Brazilian cup winner,,2021,330.0,Clube Atlético Mineiro,
118671,346065,Winner Supercopa do Brasil,,2022,330.0,Clube Atlético Mineiro,
118672,346065,Copa Libertadores winner,,22/23,2462.0,Fluminense Football Club,
118673,346065,Recopa Sudamericana winner,,23/24,2462.0,Fluminense Football Club,
118674,346289,Spanish cup winner,,18/19,1049.0,Valencia CF,
118675,346314,Uefa Supercup winner,,21/22,631.0,Chelsea FC,
118676,346314,Conference League winner,,24/25,631.0,Chelsea FC,
118677,346314,FIFA Club World Cup winner,,2025,631.0,Chelsea FC,
118678,346314,FIFA Club World Cup winner,,2022,631.0,Chelsea FC,
118679,346314,English FA Cup winner,,2018,631.0,Chelsea FC,
118680,346314,UEFA Youth League Winner,,15/16,41573.0,Chelsea FC UEFA U19,
118681,346314,English FA Youth Cup winner,,16/17,6918.0,Chelsea FC U18,
118682,346314,English FA Youth Cup winner,,15/16,6918.0,Chelsea FC U18,
118683,346314,European Under-19 champion,,2017,21340.0,England U19,
118684,346314,English Youth League winner (U18),,16/17,6918.0,Chelsea FC U18,
118685,346315,English FA Cup winner,,2018,631.0,Chelsea FC,
118686,346315,UEFA Youth League Winner,,15/16,41573.0,Chelsea FC UEFA U19,
118687,346315,UEFA Youth League Winner,,14/15,41573.0,Chelsea FC UEFA U19,
118688,346315,Scottish league cup winner,,23/24,124.0,Rangers FC,
118689,346315,English FA Youth Cup winner,,17/18,6918.0,Chelsea FC U18,
118690,346315,English FA Youth Cup winner,,16/17,6918.0,Chelsea FC U18,
118691,346315,English FA Youth Cup winner,,15/16,6918.0,Chelsea FC U18,
118692,346315,European Under-19 champion,,2017,21340.0,England U19,
118693,346315,English Youth League winner (U18),,16/17,6918.0,Chelsea FC U18,
118694,346467,European Under-19 champion,,2017,21340.0,England U19,
118695,346472,English League Cup winner,,2018,281.0,Manchester City,
118696,346482,Scottish league cup winner,,25/26,465.0,St. Mirren FC,
118697,346483,UEFA Champions League winner,,20/21,631.0,Chelsea FC,
118698,346483,Uefa Supercup winner,,21/22,631.0,Chelsea FC,
118699,346483,FIFA Club World Cup winner,,2022,631.0,Chelsea FC,
118700,346483,English FA Cup winner,,2024,985.0,Manchester United,
118701,346483,UEFA Youth League Winner,,15/16,41573.0,Chelsea FC UEFA U19,
118702,346483,English FA Youth Cup winner,,16/17,6918.0,Chelsea FC U18,
118703,346483,English FA Youth Cup winner,,15/16,6918.0,Chelsea FC U18,
118704,346483,European Under-19 champion,,2017,21340.0,England U19,
118705,346483,English Youth League winner (U18),,16/17,6918.0,Chelsea FC U18,
118706,346499,Top goal scorer,,19/20,,,BGL Ligue
118707,346499,Luxembourgish champion,,18/19,853.0,F91 Dudelange,
118708,346499,Luxembourgish champion,,17/18,853.0,F91 Dudelange,
118709,346499,Luxembourgish cup winner,,18/19,853.0,F91 Dudelange,
118710,346499,Coupe du Prince Winner,,14/15,19312.0,Racing FC Union Luxembourg U19,
118711,346499,German second tier champion,,23/24,35.0,FC St. Pauli,
118712,346546,Polish champion,,19/20,255.0,Legia Warszawa,
118713,346546,Polish champion,,16/17,255.0,Legia Warszawa,
118714,346546,Polish U19-Champion,,16/17,14706.0,Legia Warsaw U19,
118715,346546,Polish U19-Champion,,15/16,14706.0,Legia Warsaw U19,
118716,346551,Danish champion,,22/23,190.0,FC Copenhagen,
118717,346551,Danish champion,,21/22,190.0,FC Copenhagen,
118718,346551,Danish Cup Winner,,22/23,190.0,FC Copenhagen,
118719,346707,English League Cup winner,,2025,762.0,Newcastle United,
118720,346567,Italian Youth champion (Primavera),,15/16,11997.0,Roma U19,
118721,346567,Coppa Italia Primavera winner,,16/17,11997.0,Roma U19,
118722,346567,Italian Supercoppa winner (Primavera),,16/17,11997.0,Roma U19,
118723,346567,Italian Youth champion (U17),,14/15,49576.0,Roma Under 17,
118724,346766,Brazilian champion,,2021,330.0,Clube Atlético Mineiro,
118725,346766,Brazilian champion,,2017,199.0,Sport Club Corinthians Paulista,
118726,346766,Brazilian champion,,2015,199.0,Sport Club Corinthians Paulista,
118727,346766,Brazilian cup winner,,2021,330.0,Clube Atlético Mineiro,
118728,346766,Winner Supercopa do Brasil,,2022,330.0,Clube Atlético Mineiro,
118729,346766,Campeão Mineiro,,2025,330.0,Clube Atlético Mineiro,
118730,346766,Campeão Mineiro,,2024,330.0,Clube Atlético Mineiro,
118731,346766,Campeão Mineiro,,2023,330.0,Clube Atlético Mineiro,
118732,346766,Campeão Mineiro,,2022,330.0,Clube Atlético Mineiro,
118733,346766,Campeão Mineiro,,2021,330.0,Clube Atlético Mineiro,
118734,346766,Campeão Mineiro,,2020,330.0,Clube Atlético Mineiro,
118735,346766,Copa São Paulo de Juniores winner,,2015,14876.0,SC Corinthians U20,
118736,346766,Olympic medalist,,2021,53818.0,Brazil Olympic Team,
118737,346766,Campeão Paulista,,16/17,199.0,Sport Club Corinthians Paulista,
118738,346779,English 3rd tier champion,,16/17,350.0,Sheffield United,
118739,346849,English 3rd tier champion,,24/25,337.0,Birmingham City,
118740,346849,Austrian Youth league U16 champion,,15/16,42824.0,AKA Rapid Wien U16,
118741,346853,Austrian champion,,17/18,409.0,Red Bull Salzburg,
118742,346853,Austrian cup winner,,17/18,122.0,SK Sturm Graz,
118743,346881,Swiss champion,,18/19,452.0,BSC Young Boys,
118744,346881,Swiss 2nd tier champion,,23/24,321.0,FC Sion,
118745,346890,Italian champion,,24/25,6195.0,SSC Napoli,
118746,346890,Swiss cup winner,,18/19,26.0,FC Basel 1893,
118747,346890,Austrian champion,,22/23,409.0,Red Bull Salzburg,
118748,346890,Austrian champion,,21/22,409.0,Red Bull Salzburg,
118749,346890,Austrian champion,,20/21,409.0,Red Bull Salzburg,
118750,346890,Austrian champion,,19/20,409.0,Red Bull Salzburg,
118751,346890,Austrian cup winner,,21/22,409.0,Red Bull Salzburg,
118752,346890,Austrian cup winner,,20/21,409.0,Red Bull Salzburg,
118753,346890,Austrian cup winner,,19/20,409.0,Red Bull Salzburg,
118754,346898,Swiss cup winner,,23/24,61.0,Servette FC,
118755,346898,Swiss 2nd tier champion,,18/19,61.0,Servette FC,
118756,346898,Swiss U18-Champion,,14/15,5506.0,Servette FC U18,
118757,346900,German Regionalliga Southwest Champion,,20/21,245.0,SC Freiburg II,
118758,346922,Brazilian champion,,2018,1023.0,Sociedade Esportiva Palmeiras,
118759,346922,Brazilian champion,,2016,1023.0,Sociedade Esportiva Palmeiras,
118760,346922,Copa Libertadores winner,,22/23,2462.0,Fluminense Football Club,
118761,346922,Campeão Gaúcho,,22/23,210.0,Grêmio Foot-Ball Porto Alegrense,
118762,346922,Campeão Gaúcho,,21/22,210.0,Grêmio Foot-Ball Porto Alegrense,
118763,346922,Campeão Gaúcho,,20/21,210.0,Grêmio Foot-Ball Porto Alegrense,
118764,346922,Recopa Sudamericana winner,,23/24,2462.0,Fluminense Football Club,
118765,346903,Swiss cup winner,,21/22,2790.0,FC Lugano,
118766,347138,English 3rd tier champion,,24/25,337.0,Birmingham City,
118767,347389,English 3rd tier champion,,16/17,350.0,Sheffield United,
118768,347473,Scottish Second League Champion,,15/16,124.0,Rangers FC,
118769,347577,Mexican Champion Apertura,,15/16,7055.0,Tigres UANL,
118770,347577,Mexican Cup winner Clausura,,13/14,7055.0,Tigres UANL,
118771,347849,Norwegian cup winner,,2022,1100.0,SK Brann,
118772,347900,Dutch champion,,25/26,383.0,PSV Eindhoven,
118773,347900,Dutch champion,,24/25,383.0,PSV Eindhoven,
118774,347900,Dutch champion,,23/24,383.0,PSV Eindhoven,
118775,347900,Dutch Super Cup winner,,2026,383.0,PSV Eindhoven,
118776,347913,Turkish cup winner,,22/23,36.0,Fenerbahce,
118777,347913,Campeonato Brasileiro Série B Champioen,,23/24,221.0,Santos FC,
118778,347932,Mexican Clausura champion,,16/17,6711.0,Deportivo Guadalajara,
118779,347932,Mexican Cup winner Clausura,,16/17,6711.0,Deportivo Guadalajara,
118780,347932,CONCACAF Nations League Winner,,24/25,6303.0,Mexico,
118781,348026,French champion,,23/24,583.0,Paris Saint-Germain,
118782,348026,French champion,,22/23,583.0,Paris Saint-Germain,
118783,348026,German cup winner,,21/22,23826.0,RB Leipzig,
118784,348026,French cup winner,,23/24,583.0,Paris Saint-Germain,
118785,348026,French Super Cup winner,,23/24,583.0,Paris Saint-Germain,
118786,348026,French Super Cup winner,,22/23,583.0,Paris Saint-Germain,
118787,348039,Ecuadorian 2nd tier champion,,21/22,1143.0,CD El Nacional,
