row_id,name,league,apps,minutes,team_id,atk_goals,atk_xg,atk_goals_vs_xg,atk_shots,atk_shots_on_target,atk_conversion_pct,atk_xg_per_shot,def_tackles,def_interceptions,def_possession_won,def_blocks,def_clearances,def_ground_duels_total,def_ground_duels_won,def_ground_duels_pct,def_aerial_duels_total,def_aerial_duels_won,def_aerial_duels_pct,pass_total,pass_accuracy_pct,pass_open_play_total,pass_open_play_pct,pass_final_third,pass_crosses,pass_long_total,pass_long_successful,pass_long_pct,pass_through_balls,carry_all_carries,carry_progressive,carry_distance_m,carry_avg_distance_m,carry_prog_distance_m,carry_prog_avg_distance_m,carry_lead_to_shot,carry_lead_to_goal,carry_lead_to_chance,carry_lead_to_assist,gk_goals_conceded,gk_saves,gk_save_pct,gk_xgot_conceded,gk_goals_prevented,gk_goals_prevented_rate,norm_name,source,season
178620961700737,"Roger Brugué","La Liga",19,1007,4grc9qgcvusllap8h5j6gc5h5,1,3.32,-2.32,28,9,3.57,0.12,11,4,26,1,19,82,28,34.1,36,13,36.1,244,82.4,90,72.2,201,65,11,6,54.5,0,89,50,836.8,9.4,371.7,7.4,3,0,3,0,,,,,,,,,2025/2026
178620961700738,"Pathé Ciss","La Liga",29,1995,3budh3j9xivsid3ptm8ptpy4k,2,3.31,-1.31,20,8,10.0,0.17,54,36,115,16,78,132,76,57.6,62,34,54.8,1192,89.2,221,76.5,1063,169,1,1,100.0,2,247,138,2481.4,10.0,1285.7,9.3,3,0,3,0,,,,,,,,,2025/2026
178620961700739,"Rubén Vargas","La Liga",24,1608,10eyb18v5puw4ez03ocaug09m,3,3.17,-0.17,41,8,7.32,0.08,19,7,81,1,13,121,57,47.1,36,20,55.6,561,73.1,238,67.2,410,160,37,6,16.2,1,223,114,2694.5,12.1,1220.4,10.7,15,2,7,2,,,,,,,,,2025/2026
178620961700740,"Franco Mastantuono","La Liga",23,1037,3kq9cckrnlogidldtdie2fkbl,1,3.09,-2.09,30,7,3.33,0.1,20,3,39,0,3,164,75,45.7,13,5,38.5,492,90.0,203,84.7,443,172,13,4,30.8,8,224,71,2514.5,11.2,374.7,5.3,7,1,3,0,,,,,,,,,2025/2026
178620961700741,"Sergio Camello","La Liga",22,818,3budh3j9xivsid3ptm8ptpy4k,5,3.06,1.94,27,14,18.52,0.11,11,3,49,0,0,91,41,45.1,14,4,28.6,218,81.7,94,72.3,178,68,3,1,33.3,3,91,35,957.1,10.5,322.4,9.2,9,3,3,0,,,,,,,,,2025/2026
178620961700742,"Borja Mayoral","La Liga",16,1059,1n1j0wsl763lq7ee1k0c11c02,4,3.05,0.95,15,7,26.67,0.2,5,5,32,2,5,49,18,36.7,46,15,32.6,264,81.1,112,76.8,214,86,6,1,16.7,3,45,16,454.5,10.1,63.6,4.0,1,0,0,0,,,,,,,,,2025/2026
178620961700743,"Salomón Rondón","La Liga",16,1037,clo928vcczjp0mczavs5o7p5k,2,3.03,-1.03,24,5,8.33,0.13,3,1,28,1,12,75,32,42.7,85,45,52.9,206,71.8,61,65.6,148,40,2,1,50.0,0,43,21,387.5,9.0,163.7,7.8,4,1,1,0,,,,,,,,,2025/2026
178620961700744,"Eric García","La Liga",34,2730,agh9ifb2mw3ivjusgedj7c3fe,1,2.96,-1.96,25,7,4.0,0.12,74,48,113,7,78,169,99,58.6,81,44,54.3,2349,92.2,558,88.0,2165,491,14,1,7.1,7,360,197,3470.1,9.6,1914.2,9.7,4,0,6,0,,,,,,,,,2025/2026
178620961700745,"Bryan Gil","La Liga",29,1586,7h7eg7q7dbwvzww78h9d5eh0h,0,2.9,-2.9,27,7,0.0,0.11,31,9,79,1,11,232,101,43.5,17,4,23.5,518,83.8,224,75.5,434,169,46,13,28.3,4,316,173,4012.7,12.7,1869.8,10.8,10,0,10,1,,,,,,,,,2025/2026
178620961700746,"Federico Valverde","La Liga",33,2746,3kq9cckrnlogidldtdie2fkbl,5,2.89,2.11,51,22,9.8,0.06,41,24,142,8,51,128,78,60.9,35,22,62.9,1904,90.1,678,85.1,1716,577,28,6,21.4,8,444,210,4946.1,11.1,2222.2,10.6,10,2,9,2,,,,,,,,,2025/2026
178620961700747,"Carlos Romero","La Liga",36,3195,c8llrezkm3b3op4afrou6b487,6,2.8,3.2,42,12,14.29,0.07,97,40,173,15,73,295,164,55.6,33,14,42.4,1011,79.3,307,68.4,802,210,89,16,18.0,1,404,240,5054.2,12.5,2429.9,10.1,17,1,9,1,,,,,,,,,2025/2026
178620961700748,"Leandro Cabrera","La Liga",37,3330,c8llrezkm3b3op4afrou6b487,3,2.78,0.22,40,12,7.5,0.07,36,26,85,27,218,109,49,45.0,163,106,65.0,1511,80.4,299,48.5,1215,145,20,3,15.0,1,226,117,1991.6,8.8,1075.8,9.2,0,0,0,0,,,,,,,,,2025/2026
178620961700749,"Hugo Álvarez","La Liga",28,1337,6f27yvbqcngegwsg2ozxxdj4,4,2.74,1.26,14,8,28.57,0.2,15,10,44,0,9,111,48,43.2,10,1,10.0,610,85.6,277,82.3,522,228,18,2,11.1,4,199,112,2394.5,12.0,1236.5,11.0,6,2,13,1,,,,,,,,,2025/2026
178620961700750,"Carlos Soler","La Liga",33,2325,63f5h8t5e9qm1fqmvfkb23ghh,4,2.72,1.28,35,19,11.43,0.08,38,15,89,10,26,142,71,50.0,21,8,38.1,1195,86.4,428,77.3,1033,331,24,10,41.7,9,275,146,2870.1,10.4,1317.8,9.0,9,1,2,0,,,,,,,,,2025/2026
178620961700751,"Diego López","La Liga",34,1762,ba5e91hjacvma2sjvixn00pjo,4,2.72,1.28,28,8,14.29,0.1,22,10,79,2,11,143,67,46.9,73,25,34.2,513,76.6,211,67.8,393,143,43,7,16.3,2,159,88,2108.4,13.3,1231.0,14.0,3,0,5,0,,,,,,,,,2025/2026
178620961700752,"Carlos Álvarez","La Liga",30,1897,4grc9qgcvusllap8h5j6gc5h5,3,2.72,0.28,30,11,10.0,0.09,22,13,92,1,6,202,89,44.1,22,4,18.2,656,81.0,302,74.8,531,226,15,1,6.7,14,247,124,2746.3,11.1,1102.4,8.9,6,1,7,0,,,,,,,,,2025/2026
178620961700753,"Carles Aleñá","La Liga",34,1995,4dtdjgnpdq9uw4sdutti0vaar,0,2.71,-2.71,30,5,0.0,0.09,37,10,83,2,22,197,86,43.7,34,14,41.2,850,85.3,333,82.3,725,274,42,10,23.8,2,159,83,1635.8,10.3,739.8,8.9,4,0,4,0,,,,,,,,,2025/2026
178620961700754,"Alejandro Catena","La Liga",35,3073,2l0ldgiwsgb8d6y3z0sfgjzyj,3,2.67,0.33,19,4,15.79,0.14,41,33,116,32,215,122,60,49.2,141,81,57.4,1696,85.6,223,55.2,1452,123,2,0,0.0,0,341,174,3176.1,9.3,1857.8,10.7,0,0,3,0,,,,,,,,,2025/2026
178620961700755,"Aurélien Tchouaméni","La Liga",33,2622,3kq9cckrnlogidldtdie2fkbl,1,2.66,-1.66,45,7,2.22,0.06,68,47,144,13,55,155,98,63.2,95,72,75.8,1913,91.5,497,86.1,1751,428,7,1,14.3,6,393,180,3890.8,9.9,1711.2,9.5,1,0,7,0,,,,,,,,,2025/2026
178620961700756,"Germán Valera","La Liga",36,2869,4yg9ttzw0m51048doksv8uq5r,4,2.65,1.35,28,8,14.29,0.09,55,23,130,8,44,283,164,58.0,30,12,40.0,1151,87.5,482,86.3,1007,416,91,23,25.3,2,430,209,5672.6,13.2,2156.8,10.3,8,0,13,3,,,,,,,,,2025/2026
178620961700757,"Mario Martín","La Liga",35,2134,1n1j0wsl763lq7ee1k0c11c02,2,2.63,-0.63,27,6,7.41,0.1,56,15,74,5,29,256,104,40.6,192,75,39.1,569,73.1,203,56.2,416,114,13,2,15.4,2,149,59,1513.2,10.2,430.1,7.3,4,0,2,1,,,,,,,,,2025/2026
178620961700758,"Ander Barrenetxea","La Liga",30,1769,63f5h8t5e9qm1fqmvfkb23ghh,3,2.62,0.38,34,11,8.82,0.08,30,15,107,4,11,259,115,44.4,26,9,34.6,726,80.3,329,75.7,583,249,57,7,12.3,5,318,163,3741.5,11.8,1454.5,8.9,14,1,15,3,,,,,,,,,2025/2026
178620961700759,"Jones El Abdellaoui","La Liga",22,668,6f27yvbqcngegwsg2ozxxdj4,2,2.59,-0.59,17,4,11.76,0.15,6,3,25,0,12,62,20,32.3,13,6,46.2,143,83.2,67,83.6,119,56,30,6,20.0,1,100,71,1488.2,14.9,1123.8,15.8,10,1,5,0,,,,,,,,,2025/2026
178620961700760,Rodrygo,"La Liga",19,676,3kq9cckrnlogidldtdie2fkbl,1,2.58,-1.58,27,11,3.7,0.1,13,3,38,0,4,93,54,58.1,9,0,0.0,324,90.7,176,86.4,294,152,16,1,6.3,4,175,90,2045.2,11.7,925.2,10.3,12,0,4,0,,,,,,,,,2025/2026
178620961700761,"Tyrhys Dolan","La Liga",36,2431,c8llrezkm3b3op4afrou6b487,2,2.54,-0.54,34,12,5.88,0.07,57,18,108,2,14,272,138,50.7,35,10,28.6,555,83.4,237,75.1,463,178,96,20,20.8,3,342,201,4124.5,12.1,2234.0,11.1,10,0,16,2,,,,,,,,,2025/2026
178620961700762,"Randy Nteka","La Liga",13,367,3budh3j9xivsid3ptm8ptpy4k,3,2.47,0.53,13,6,23.08,0.19,4,0,12,3,12,38,15,39.5,35,20,57.1,91,79.1,38,68.4,72,26,0,0,0.0,0,21,5,211.4,10.1,41.7,8.3,2,1,1,0,,,,,,,,,2025/2026
178620961700763,"Giovani Lo Celso","La Liga",24,1396,ah8dala7suqqkj04n2l8xz4zd,2,2.47,-0.47,30,11,6.67,0.08,19,6,74,0,7,135,77,57.0,18,10,55.6,865,88.0,361,80.3,761,290,14,4,28.6,8,228,103,2405.9,10.6,961.5,9.3,5,0,8,1,,,,,,,,,2025/2026
178620961700764,"Rubén García","La Liga",35,2247,2l0ldgiwsgb8d6y3z0sfgjzyj,2,2.43,-0.43,31,10,6.45,0.08,50,17,91,2,22,201,95,47.3,70,23,32.9,828,79.5,320,71.6,658,229,50,11,22.0,1,224,85,2374.7,10.6,728.6,8.6,7,1,3,0,,,,,,,,,2025/2026
178620961700765,"Jon Olasagasti","La Liga",33,1729,4grc9qgcvusllap8h5j6gc5h5,1,2.41,-1.41,28,9,3.57,0.09,28,14,79,7,23,141,73,51.8,53,29,54.7,666,75.7,259,63.7,504,165,35,9,25.7,4,165,102,1687.8,10.2,1043.6,10.2,5,0,9,0,,,,,,,,,2025/2026
178620961700766,"Takefusa Kubo","La Liga",24,1508,63f5h8t5e9qm1fqmvfkb23ghh,2,2.39,-0.39,28,12,7.14,0.09,29,11,53,0,10,194,116,59.8,19,7,36.8,489,79.3,230,70.9,388,163,22,2,9.1,7,278,158,3401.5,12.2,1668.5,10.6,13,0,16,2,,,,,,,,,2025/2026
178620961700767,"Axel Witsel","La Liga",32,2533,7h7eg7q7dbwvzww78h9d5eh0h,1,2.39,-1.39,20,5,5.0,0.12,37,30,167,11,56,167,83,49.7,75,47,62.7,1466,91.2,332,85.5,1337,284,1,0,0.0,0,332,144,3378.0,10.2,1438.6,10.0,0,0,3,0,,,,,,,,,2025/2026
178620961700768,"Edu Expósito","La Liga",36,2542,c8llrezkm3b3op4afrou6b487,1,2.35,-1.35,44,13,2.27,0.05,53,23,119,1,36,230,129,56.1,43,18,41.9,1016,76.3,438,62.8,775,275,91,16,17.6,12,273,149,2857.9,10.5,1734.1,11.6,2,0,15,1,,,,,,,,,2025/2026
178620961700769,"Jofre Carreras","La Liga",26,921,c8llrezkm3b3op4afrou6b487,1,2.34,-1.34,23,7,4.35,0.1,9,6,41,0,8,107,52,48.6,11,3,27.3,214,74.8,81,60.5,160,49,36,9,25.0,1,129,88,1610.5,12.5,1115.7,12.7,7,0,8,0,,,,,,,,,2025/2026
178620961700770,"Abde Rebbach","La Liga",30,1492,4dtdjgnpdq9uw4sdutti0vaar,1,2.33,-1.33,34,12,2.94,0.07,42,15,80,0,23,204,90,44.1,22,9,40.9,461,79.6,190,71.0,367,135,49,5,10.2,0,196,118,2543.6,13.0,1454.1,12.3,16,1,10,1,,,,,,,,,2025/2026
178620961700771,"Jan Virgili","La Liga",31,1797,50x1m4u58lffhq6v6ga1hbxmy,2,2.33,-0.33,32,16,6.25,0.07,15,7,68,2,9,217,88,40.6,37,14,37.8,407,75.7,195,68.2,308,133,37,7,18.9,2,259,158,3530.6,13.6,2029.0,12.8,18,1,8,1,,,,,,,,,2025/2026
178620961700772,"Florian Lejeune","La Liga",36,3231,3budh3j9xivsid3ptm8ptpy4k,2,2.29,-0.29,50,18,4.0,0.05,66,48,168,27,229,161,87,54.0,124,82,66.1,2129,87.3,309,56.0,1858,173,8,3,37.5,0,440,243,4256.5,9.7,2392.6,9.8,6,0,4,0,,,,,,,,,2025/2026
178620961700773,"Luis Rioja","La Liga",37,2636,ba5e91hjacvma2sjvixn00pjo,3,2.29,0.71,43,5,6.98,0.05,36,18,103,0,34,203,101,49.8,23,4,17.4,837,78.6,366,71.6,658,262,91,21,23.1,0,361,165,4190.2,11.6,1530.4,9.3,13,0,15,3,,,,,,,,,2025/2026
178620961700774,"Dean Huijsen","La Liga",28,2037,3kq9cckrnlogidldtdie2fkbl,2,2.26,-0.26,20,5,10.0,0.11,31,19,74,16,129,72,46,63.9,83,50,60.2,1661,89.8,333,76.0,1492,253,1,0,0.0,1,432,266,4500.1,10.4,2954.7,11.1,3,0,3,0,,,,,,,,,2025/2026
178620961700775,"Andrei Ratiu","La Liga",35,2804,3budh3j9xivsid3ptm8ptpy4k,0,2.25,-2.25,31,9,0.0,0.07,70,38,163,6,80,291,152,52.2,58,22,37.9,1320,82.2,458,73.6,1085,337,104,25,24.0,6,445,287,5708.8,12.8,3535.6,12.3,11,0,18,3,,,,,,,,,2025/2026
178620961700776,"Fran Pérez","La Liga",29,1234,3budh3j9xivsid3ptm8ptpy4k,2,2.24,-0.24,17,8,11.76,0.13,15,2,85,2,7,108,44,40.7,20,1,5.0,304,82.2,124,78.2,250,97,46,6,13.0,1,171,93,2282.4,13.3,1089.5,11.7,10,0,4,1,,,,,,,,,2025/2026
178620961700777,"Nacho Vidal","La Liga",29,2272,clo928vcczjp0mczavs5o7p5k,0,2.23,-2.23,16,3,0.0,0.14,45,31,81,6,79,155,84,54.2,42,22,52.4,918,81.2,203,64.5,745,131,41,5,12.2,2,180,94,1908.8,10.6,803.7,8.6,2,0,2,0,,,,,,,,,2025/2026
178620961700778,"José Luis Morales","La Liga",20,346,4grc9qgcvusllap8h5j6gc5h5,1,2.21,-1.21,11,4,9.09,0.2,10,3,25,2,4,41,23,56.1,6,2,33.3,127,74.8,60,71.7,95,43,9,2,22.2,1,39,23,412.5,10.6,232.6,10.1,2,0,3,0,,,,,,,,,2025/2026
178620961700779,"Aleix Febas","La Liga",36,3166,4yg9ttzw0m51048doksv8uq5r,2,2.21,-0.21,23,8,8.7,0.1,77,27,174,3,22,389,245,63.0,22,6,27.3,1958,89.5,709,83.8,1753,594,25,3,12.0,9,589,332,7214.4,12.2,4197.3,12.6,7,0,13,1,,,,,,,,,2025/2026
178620961700780,"Marcos Alonso","La Liga",32,2770,6f27yvbqcngegwsg2ozxxdj4,1,2.2,-1.2,24,3,4.17,0.09,41,28,154,17,161,137,78,56.9,81,48,59.3,2378,90.2,505,75.5,2145,381,19,6,31.6,6,757,475,8668.8,11.5,5700.6,12.0,3,0,4,0,,,,,,,,,2025/2026
178620961700781,"Rodrigo Riquelme","La Liga",25,810,ah8dala7suqqkj04n2l8xz4zd,1,2.16,-1.16,24,7,4.17,0.09,16,5,51,0,7,104,38,36.5,13,4,30.8,309,83.2,135,82.2,257,111,21,4,19.1,3,134,76,1839.2,13.7,968.7,12.7,9,0,10,1,,,,,,,,,2025/2026
178620961700782,"Claudio Echeverri","La Liga",17,618,7h7eg7q7dbwvzww78h9d5eh0h,1,2.16,-1.16,21,7,4.76,0.1,6,1,20,0,4,67,36,53.7,4,1,25.0,226,86.3,123,83.7,195,103,6,1,16.7,1,108,54,1244.6,11.5,629.4,11.7,9,0,2,0,,,,,,,,,2025/2026
178620961700783,"Unai Gómez","La Liga",26,932,3czravw89omgc9o4s0w3l1bg5,1,2.14,-1.14,23,7,4.35,0.09,13,1,29,1,6,61,24,39.3,48,17,35.4,222,75.7,95,66.3,168,63,19,3,15.8,0,57,34,606.0,10.6,314.6,9.3,5,0,3,0,,,,,,,,,2025/2026
178620961700784,"Adrián Liso","La Liga",28,1709,1n1j0wsl763lq7ee1k0c11c02,3,2.08,0.92,26,10,11.54,0.08,28,4,53,2,7,197,85,43.1,118,36,30.5,274,69.0,132,59.9,189,79,37,3,8.1,0,117,61,1302.5,11.1,687.6,11.3,12,2,0,0,,,,,,,,,2025/2026
178620961700785,"Tajon Buchanan","La Liga",34,1821,74mcjsm72vr3l9pw2i4qfjchj,7,2.06,4.94,27,11,25.93,0.08,28,21,108,2,16,191,85,44.5,14,3,21.4,466,81.3,194,77.3,379,150,33,3,9.1,0,213,149,3008.4,14.1,2084.9,14.0,10,4,4,0,,,,,,,,,2025/2026
178620961700786,"Sergi Darder","La Liga",38,2689,50x1m4u58lffhq6v6ga1hbxmy,1,2.04,-1.04,36,13,2.78,0.06,28,26,127,6,18,172,91,52.9,15,8,53.3,1159,84.6,398,74.9,980,298,74,18,24.3,6,356,193,3793.1,10.7,1952.5,10.1,10,0,14,3,,,,,,,,,2025/2026
178620961700787,"Bryan Zaragoza","La Liga",19,1135,6f27yvbqcngegwsg2ozxxdj4,1,2.01,-1.01,26,12,3.85,0.08,10,2,32,0,5,121,54,44.6,8,1,12.5,334,77.5,178,70.8,259,126,53,11,20.8,7,223,138,2665.2,12.0,1528.3,11.1,19,0,10,0,,,,,,,,,2025/2026
178620961700788,"Álex Baena","La Liga",27,1572,4ku8o6uf87yd8iecdalipo6wd,2,2.0,0.0,29,7,6.9,0.07,18,16,63,4,12,141,61,43.3,28,7,25.0,728,81.0,316,75.3,590,238,58,17,29.3,6,293,153,3454.9,11.8,1671.9,10.9,9,1,11,1,,,,,,,,,2025/2026
178620961700789,"Jon Moncayola","La Liga",36,3028,2l0ldgiwsgb8d6y3z0sfgjzyj,0,2.0,-2.0,23,5,0.0,0.09,55,23,161,6,49,182,80,44.0,34,18,52.9,1388,80.1,440,67.0,1112,295,102,20,19.6,2,259,141,2736.9,10.6,1241.1,8.8,2,0,10,1,,,,,,,,,2025/2026
178620961700790,"Luis Vázquez","La Liga",17,1204,1n1j0wsl763lq7ee1k0c11c02,3,2.0,1.0,25,9,12.0,0.08,5,4,27,1,12,85,38,44.7,104,46,44.2,207,57.0,101,51.5,118,52,2,0,0.0,0,56,20,539.2,9.6,74.4,3.7,5,1,0,0,,,,,,,,,2025/2026
178620961700791,"Manu Morlanes","La Liga",32,1773,50x1m4u58lffhq6v6ga1hbxmy,3,2.0,1.0,13,4,23.08,0.15,56,19,97,2,22,145,76,52.4,30,13,43.3,947,89.3,298,80.9,846,241,11,2,18.2,3,215,121,2161.2,10.1,1041.1,8.6,3,1,2,0,,,,,,,,,2025/2026
178620961700792,"Jon Martín","La Liga",25,2250,63f5h8t5e9qm1fqmvfkb23ghh,2,1.99,0.01,15,5,13.33,0.13,31,34,82,22,159,82,51,62.2,124,84,67.7,1356,91.2,120,70.8,1237,85,0,0,0.0,0,435,206,4534.0,10.4,2438.3,11.8,0,0,1,0,,,,,,,,,2025/2026
178620961700793,"Marcos Llorente","La Liga",29,2184,4ku8o6uf87yd8iecdalipo6wd,0,1.98,-1.98,18,6,0.0,0.11,59,12,124,2,53,151,83,55.0,23,10,43.5,1432,89.5,425,82.3,1281,350,50,11,22.0,4,351,183,4169.3,11.9,1932.4,10.6,3,0,11,2,,,,,,,,,2025/2026
178620961700794,"Luka Sucic","La Liga",22,1018,63f5h8t5e9qm1fqmvfkb23ghh,3,1.98,1.02,23,7,13.04,0.09,19,5,43,1,15,85,39,45.9,35,16,45.7,463,79.5,145,63.5,368,92,6,0,0.0,10,188,83,1987.5,10.6,577.2,7.0,4,0,6,1,,,,,,,,,2025/2026
178620961700795,"Víctor García","La Liga",21,1040,4grc9qgcvusllap8h5j6gc5h5,2,1.96,0.04,19,8,10.53,0.1,22,10,54,4,15,87,45,51.7,31,14,45.2,294,76.2,109,63.3,224,69,62,14,22.6,0,130,67,1500.7,11.5,750.3,11.2,4,0,7,1,,,,,,,,,2025/2026
178620961700796,"Takuma Asano","La Liga",20,659,50x1m4u58lffhq6v6ga1hbxmy,1,1.95,-0.95,17,2,5.88,0.11,14,2,22,0,4,57,26,45.6,29,8,27.6,120,74.2,53,73.6,89,39,14,2,14.3,0,57,38,653.2,11.5,471.6,12.4,2,1,2,0,,,,,,,,,2025/2026
178620961700797,"Thomas Lemar","La Liga",27,1259,7h7eg7q7dbwvzww78h9d5eh0h,3,1.93,1.07,17,8,17.65,0.11,27,5,57,2,2,149,67,45.0,4,2,50.0,658,88.2,278,84.5,580,235,18,2,11.1,1,248,101,2595.3,10.5,724.8,7.2,5,1,7,0,,,,,,,,,2025/2026
178620961700798,"Ilias Akhomach","La Liga",20,893,3budh3j9xivsid3ptm8ptpy4k,0,1.93,-1.93,24,8,0.0,0.08,24,2,37,2,9,150,74,49.3,8,1,12.5,258,84.1,126,77.8,217,98,19,4,21.1,2,134,82,1555.7,11.6,955.8,11.7,11,0,1,0,,,,,,,,,2025/2026
178620961700799,"Pablo Martínez","La Liga",27,1865,4grc9qgcvusllap8h5j6gc5h5,1,1.91,-0.91,28,4,3.57,0.07,17,20,87,12,29,122,42,34.4,21,14,66.7,689,78.4,244,63.5,540,155,28,11,39.3,6,156,86,1718.9,11.0,881.9,10.3,2,0,2,0,,,,,,,,,2025/2026
178620961700800,"Jon Aramburu","La Liga",35,2778,63f5h8t5e9qm1fqmvfkb23ghh,1,1.91,-0.91,21,5,4.76,0.09,105,47,120,8,95,300,159,53.0,70,50,71.4,1284,80.9,323,71.5,1039,231,47,7,14.9,1,227,118,2177.2,9.6,1060.8,9.0,0,0,0,0,,,,,,,,,2025/2026
178620961700801,"Brahim Díaz","La Liga",30,1252,3kq9cckrnlogidldtdie2fkbl,1,1.84,-0.84,15,7,6.67,0.12,15,2,59,0,4,149,77,51.7,10,2,20.0,531,90.6,242,86.0,481,208,13,5,38.5,4,183,88,2129.9,11.6,962.3,10.9,3,1,8,2,,,,,,,,,2025/2026
178620961700802,"Ibrahim Diabate","La Liga",10,581,4dtdjgnpdq9uw4sdutti0vaar,2,1.8,0.2,15,5,13.33,0.12,4,2,5,0,6,23,10,43.5,43,15,34.9,90,62.2,45,51.1,56,23,0,0,0.0,0,18,10,184.4,10.2,75.6,7.6,2,0,0,0,,,,,,,,,2025/2026
178620961700803,"Djibril Sow","La Liga",33,2195,10eyb18v5puw4ez03ocaug09m,5,1.8,3.2,19,8,26.32,0.09,45,22,86,2,9,143,81,56.6,45,15,33.3,950,89.0,248,82.7,846,205,4,2,50.0,1,216,79,2181.0,10.1,563.2,7.1,0,0,5,1,,,,,,,,,2025/2026
178620961700804,"Mikel Jauregizar","La Liga",36,2843,3czravw89omgc9o4s0w3l1bg5,2,1.79,0.21,39,11,5.13,0.05,68,46,172,3,27,257,112,43.6,81,46,56.8,1344,80.4,494,71.0,1081,351,44,6,13.6,4,269,115,2426.6,9.0,1054.7,9.2,3,2,3,0,,,,,,,,,2025/2026
178620963708737,"Zach Hemming","League Two",38,3420,2zyk4fq2f0kh5p366q9y62vny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,89,63.1,49.7,-0.3,1.0,,,2025/2026
178620961700805,"Pablo Barrios","La Liga",23,1666,4ku8o6uf87yd8iecdalipo6wd,1,1.79,-0.79,23,6,4.35,0.08,30,27,114,2,12,157,86,54.8,32,18,56.3,1052,89.0,384,82.5,936,317,31,10,32.3,8,321,146,3732.6,11.6,1339.7,9.2,3,0,8,0,,,,,,,,,2025/2026
178620961700806,"Éder Militão","La Liga",16,1141,3kq9cckrnlogidldtdie2fkbl,2,1.78,0.22,21,9,9.52,0.08,23,11,56,12,52,59,39,66.1,47,26,55.3,767,90.9,126,69.0,697,87,1,0,0.0,2,175,78,1679.4,9.6,842.0,10.8,1,1,2,0,,,,,,,,,2025/2026
178620961700807,"Jon Guridi","La Liga",28,1240,4dtdjgnpdq9uw4sdutti0vaar,0,1.76,-1.76,15,4,0.0,0.12,28,10,64,2,19,91,43,47.3,51,22,43.1,444,82.2,145,78.6,365,114,12,2,16.7,0,101,42,1142.6,11.3,378.9,9.0,2,0,2,0,,,,,,,,,2025/2026
178620961700808,"Fernando Calero","La Liga",28,2150,c8llrezkm3b3op4afrou6b487,0,1.76,-1.76,12,1,0.0,0.15,29,28,85,29,124,68,40,58.8,82,37,45.1,1224,88.5,111,45.0,1083,50,2,0,0.0,0,221,118,1932.2,8.7,1161.8,9.8,0,0,0,0,,,,,,,,,2025/2026
178620961700809,"Alfon González","La Liga",20,639,74mcjsm72vr3l9pw2i4qfjchj,2,1.75,0.25,17,10,11.76,0.1,3,2,25,0,7,67,17,25.4,8,2,25.0,132,81.8,64,79.7,108,51,13,4,30.8,1,53,30,660.7,12.5,375.6,12.5,5,1,6,0,,,,,,,,,2025/2026
178620961700810,"Neal Maupay","La Liga",12,870,10eyb18v5puw4ez03ocaug09m,2,1.75,0.25,17,7,11.76,0.1,4,1,20,1,2,60,24,40.0,34,9,26.5,199,81.9,73,80.8,163,59,4,0,0.0,1,56,27,602.0,10.8,256.4,9.5,4,1,3,0,,,,,,,,,2025/2026
178620961700811,"José María Giménez","La Liga",16,1177,4ku8o6uf87yd8iecdalipo6wd,0,1.74,-1.74,13,3,0.0,0.13,25,16,47,12,64,68,37,54.4,74,37,50.0,802,90.2,111,73.0,723,81,0,0,0.0,0,130,71,1196.1,9.2,606.1,8.5,0,0,0,0,,,,,,,,,2025/2026
178620961700812,"Pedro Díaz","La Liga",34,1869,3budh3j9xivsid3ptm8ptpy4k,0,1.73,-1.73,44,6,0.0,0.04,38,8,102,1,15,150,66,44.0,26,13,50.0,768,84.9,275,76.4,652,210,24,5,20.8,6,199,114,2310.0,11.6,1266.2,11.1,14,0,3,0,,,,,,,,,2025/2026
178620961700813,"Iker Losada","La Liga",23,898,4grc9qgcvusllap8h5j6gc5h5,3,1.73,1.27,14,4,21.43,0.12,13,11,39,2,10,55,26,47.3,18,3,16.7,227,71.4,89,62.9,162,56,11,3,27.3,0,67,41,663.9,9.9,366.7,8.9,4,1,0,0,,,,,,,,,2025/2026
178620961700814,"Pablo Torre","La Liga",35,1603,50x1m4u58lffhq6v6ga1hbxmy,4,1.73,2.27,25,12,16.0,0.07,22,9,83,2,13,158,74,46.8,32,7,21.9,803,85.1,305,79.3,683,242,24,3,12.5,2,212,107,2340.6,11.0,919.2,8.6,7,1,5,0,,,,,,,,,2025/2026
178620961700815,"Aimar Oroz","La Liga",31,2152,2l0ldgiwsgb8d6y3z0sfgjzyj,0,1.68,-1.68,29,4,0.0,0.06,37,10,110,1,15,257,133,51.8,64,30,46.9,849,79.7,376,76.6,677,288,21,7,33.3,7,356,198,4309.8,12.1,2009.5,10.1,7,0,12,1,,,,,,,,,2025/2026
178620961700816,"Jules Koundé","La Liga",30,2261,agh9ifb2mw3ivjusgedj7c3fe,1,1.65,-0.65,14,4,7.14,0.12,47,30,91,12,55,171,92,53.8,62,35,56.5,1922,91.6,507,84.0,1760,426,40,12,30.0,3,337,196,3109.7,9.2,1692.1,8.6,2,0,4,0,,,,,,,,,2025/2026
178620961700817,"Pacha Espino","La Liga",30,1480,3budh3j9xivsid3ptm8ptpy4k,2,1.64,0.36,20,9,10.0,0.08,52,15,89,5,32,177,99,55.9,36,18,50.0,588,71.3,213,62.9,419,134,50,10,20.0,3,172,97,1929.6,11.2,1088.0,11.2,4,0,6,0,,,,,,,,,2025/2026
